NAME,SMILES,Set,Obs,MW,stdMW,nTA,SCBO,RBN,nDB,nH,nN,nO,nHM,nHet,H%,C%,N%,O%,X%,nCsp3,max_conj_path,nCIR,nIR,nFR,Rbrid,NRS,nRingAtoms,nSpiro,nR05,nR06,nR10,D/DTrain06,X3,X4,X2v,X2sol,X5sol,RDCHI,Eta_betaP,Eta_C,Eta_F,Eta_FL,Eta_D_beta,nCp,nCs,nCt,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCONHR,nArCONR2,nCONN,nArNHR,nRNR2,nArOR,nCR2X2,nCRX3,nArX,nPyridines,nHAcc,C-001,C-002,C-003,C-005,C-006,C-008,C-011,C-012,C-016,C-025,C-026,C-027,C-028,C-029,C-032,C-034,C-040,C-041,C-043,C-044,H-046,H-047,H-048,H-049,H-051,H-052,O-056,O-058,O-059,O-060,N-068,N-070,N-071,N-072,N-073,N-074,F-084,S-107,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SssNH,SsssN,SaaN,SaasN,SaaO,SsF,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssssC,NssNH,NsssN,NdsN,NaasN,NsOH,NssO,minssCH2,minaaCH,mindssC,minaasC,minssNH,minsssN,minsF,gmin,MaxsCH3,MaxssCH2,MaxdsCH,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxsNH2,MaxdsN,MaxaaN,MaxsOH,MaxdO,MaxssO,gmax,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..F),T(F..F),T(F..Cl),B01[C-O],B01[C-S],B01[N-N],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[O-O],B03[C-O],B03[N-N],B03[N-O],B03[N-F],B03[O-F],B03[F-F],B04[C-O],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[O-O],B04[F-F],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-F],B05[O-O],B05[O-F],B06[C-O],B06[C-S],B06[C-F],B06[N-N],B06[N-O],B06[N-F],B06[O-O],B06[O-F],B06[F-F],B07[C-N],B07[C-O],B07[C-S],B07[C-F],B07[N-O],B07[N-F],B07[O-O],B07[O-F],B08[C-N],B08[C-O],B08[C-S],B08[N-O],B08[N-F],B08[O-F],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-F],B09[O-F],B10[C-C],B10[C-N],B10[C-O],B10[C-F],B10[N-F],B10[O-F],F01[C-N],F01[C-O],F01[C-S],F01[N-N],F01[N-O],F02[C-C],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-S],F02[O-O],F02[F-F],F03[C-N],F03[C-O],F03[C-S],F03[C-F],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[N-Cl],F03[O-O],F03[O-F],F03[F-F],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-F],F04[C-Cl],F04[N-N],F04[N-O],F04[N-S],F04[N-F],F04[O-O],F04[O-S],F04[O-F],F04[F-F],F05[C-N],F05[C-O],F05[C-S],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[O-O],F05[O-F],F05[S-F],F05[F-F],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F06[F-F],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Cl],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[S-F],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[C-Cl],F08[N-N],F08[N-O],F08[N-F],F08[O-O],F08[O-F],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[N-O],F09[N-F],F09[O-O],F09[O-F],F10[C-C],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-O],F10[N-F],F10[O-O],F10[O-F],F10[F-F],Uc,Hy,TPSA(NO),TPSA(Tot),ESOL,SAacc,SAdon,SAscore
780,O=c1[nH]c(=O)n(-c2ccccc2)c2c1C(C(F)(F)F)(C(F)(F)F)N=C(CCC1CCCCC1)N2,Test,0,488.48,6.602896806,8,44,4,4,22,4,2,0,12,39.28571429,39.28571429,7.142857143,3.571428571,10.71428571,11,6,5,2,2,1,3,22,0,0,4,1,373.8872358,12.33328373,11.42589005,8.585979553,12.73116755,7.243467181,3.97977676,12.5,39.10297143,37.98092897,6.722409697,-10.25,2,7,2,5,2,0,6,5,1,3,0,1,0,0,1,0,0,0,0,2,0,0,12,0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,13,5,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,0,0,4.764486934,0,7.14358572,0.153993329,-6.137352469,-0.014556022,0,-16.81100218,4.08270376,0.609377047,0,0,0,85.55443801,7,0,5,1,5,1,0,3,2,1,1,0,0,0,-0.186710443,1.33133217,-1.801470704,-0.014556022,1.605479648,0.609377047,14.259073,-5.995925296,0,1.042122707,0,1.56238056,0.153993329,-0.567217971,-0.014556022,-4.819151589,0,3.127024676,0,0,12.5997325,0,14.259073,18,28,0,108,0,4,0,72,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,9,2,0,0,0,28,10,1,0,6,3,3,0,0,6,16,6,0,12,0,0,0,6,0,0,0,0,22,14,5,0,18,0,3,4,0,0,1,0,0,9,12,6,0,6,0,0,0,18,0,6,0,0,24,10,7,0,18,0,0,1,0,0,0,0,0,7,4,0,18,0,0,0,0,0,6,0,21,4,3,0,24,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,12,2,4,0,6,0,0,0,0,0,0,3.459431619,0.293334233,79.25,79.25,-6.242848136,195.9818785,36.02150137,3.806489966
787,Cc1ccc(N)c(C(O)(C(F)(F)F)C(F)(F)F)c1,Test,0,273.2,7.085963212,9,21,1,0,9,1,1,0,8,33.33333333,37.03703704,3.703703704,3.703703704,22.22222222,4,6,1,1,0,0,1,6,0,0,1,0,65.14285714,6.31560432,4.574355472,3.796633107,5.868026605,2.078115464,2.51640522,6.5,15.72188225,18.65122403,3.934974521,-4.5,3,0,1,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.287806122,0,0,2.689912604,0,0,-2.077430556,0,-16.82298611,0,0,0,0,0,75.43285998,0,0,3,0,0,3,0,3,0,0,0,0,1,0,0,0.565787037,0,-1.414351852,0,0,12.57214333,-5.923449074,1.287806122,0,0,1.242065382,0,0,0.116782407,-4.976087963,5.108912037,0,0,9.130925926,0,0,12.57214333,0,4,0,30,0,0,0,18,0,0,48,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,2,3,0,6,0,0,0,0,6,3,2,0,12,0,0,0,0,0,0,6,0,7,3,2,0,12,0,0,1,0,0,0,0,0,9,1,2,0,12,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807354922,1.360569366,46.25,46.25,-3.695707594,165.3412103,75.58053063,3.771752788
810,CC(NC(=O)Nc1ccccc1O)(C(F)(F)F)C(F)(F)F,Test,0,316.23,6.931931599,9,25,2,1,10,2,2,0,10,32.25806452,35.48387097,6.451612903,6.451612903,19.35483871,4,6,1,1,0,0,1,6,0,0,1,0,83.2950938,7.06160729,4.777672903,4.216791342,7.127478883,2.053755605,2.936459245,8.5,17.63854742,22.65792796,4.911149099,-5,3,0,1,0,0,0,6,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,10,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,-0.196993575,0,0,4.88072149,0,-1.75587963,-0.837898715,0,-15.91951613,2.547866119,0,0,0,0,75.40088057,0,0,4,0,1,2,0,3,2,0,0,0,1,0,0,1.099530659,-1.75587963,-0.506138511,0.837842971,0,12.56681343,-5.748687996,-0.196993575,0,0,1.355122,0,-1.75587963,-0.331760204,-4.422140141,0,0,0,9.290515164,11.34030471,0,12.56681343,2,12,0,48,0,5,0,78,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,11,5,2,0,6,1,2,0,0,6,4,4,0,12,0,1,0,6,0,0,0,0,3,6,7,0,6,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,1,6,1,6,0,0,8,1,2,0,6,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.296519693,61.36,61.36,-3.877046457,193.6104512,78.70484453,3.30406513
824,Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2SCc2cccc(C(F)(F)F)c2)cc1C,Test,0,487.51,7.223992294,10,44.5,5,1,19,3,1,1,11,36.53846154,42.30769231,5.769230769,1.923076923,11.53846154,6,7,3,3,0,0,3,17,0,1,2,0,236.3404823,11.41276279,8.960601388,8.354148033,12.51763746,6.59316965,4.086824072,18.5,32.26683015,37.94603754,7.973588752,-2,4,0,0,0,0,0,15,7,5,1,0,0,0,0,0,0,0,0,0,2,0,0,9,2,0,0,1,1,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,6,12,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,4.898215631,-0.092588969,0,9.396463282,0,-1.009055283,-0.676558335,0,-9.447905029,2.465321664,0,3.475315781,0.91309966,0,79.72886752,1,0,7,0,1,8,0,2,1,0,0,1,0,0,-0.092588969,0.905193015,-1.009055283,-1.363077916,2.465321664,0,12.96116699,-4.900161862,1.853506218,-0.092588969,0,1.724364371,0,-1.009055283,0.946934349,-4.547743167,0,0,3.475315781,0,12.88234448,0,13.61512218,8,10,9,117,0,0,4,45,0,33,111,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,5,1,2,1,0,27,9,1,2,6,0,1,1,0,6,8,3,5,9,0,0,1,3,0,0,0,0,19,5,3,3,12,0,2,2,1,3,0,1,0,0,8,4,3,9,0,0,0,3,0,3,3,0,22,9,3,2,6,0,0,0,0,0,0,0,0,10,3,2,12,0,0,0,0,0,0,0,20,8,2,2,15,0,0,0,3,0,0,4,2,1,21,0,0,3,0,0,14,0,0,0,12,0,0,3,0,3,0,4.247927513,-0.261943217,46.92,72.22,-6.95245145,149.5793648,18.01075068,4.051483914
827,COc1ccc(Oc2ccc3c(C(F)(F)F)cc(C(F)(F)F)nc3n2)cc1,Test,0,388.29,6.363964759,7,37.5,3,0,10,2,2,0,10,27.02702703,45.94594595,5.405405405,5.405405405,16.21621622,3,10,4,1,2,1,2,16,0,0,3,1,229.8779247,9.339835175,7.392183227,5.348821721,9.187574217,4.994617535,3.668121777,17,19.89475782,32.02703193,7.446287041,-1,2,0,0,0,0,0,14,4,2,0,0,0,0,0,0,0,0,2,0,2,0,2,10,0,0,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.461202297,0,0,8.203433899,0,0,-2.543373206,-1.277090191,-10.05164408,0,0,6.911035758,0,0,78.12248494,0,0,7,0,0,5,2,2,0,0,0,0,0,2,0,-0.033713905,0,-1.683868079,0,0,12.90203216,-5.052861673,1.461202297,0,0,1.567605105,0,0,0.541782721,-4.998782402,0,0,3.696836656,0,0,5.367760299,13.13879615,2,22,0,54,0,5,0,114,0,0,66,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,4,4,0,0,0,20,5,5,0,6,1,1,0,0,6,7,6,0,9,0,0,0,3,0,0,0,0,15,7,3,0,15,0,0,1,0,0,0,0,0,0,3,2,0,12,0,0,0,9,1,0,0,0,10,3,5,0,9,0,0,0,0,0,0,0,9,2,1,0,3,0,0,1,0,0,6,0,12,2,2,0,6,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,4,1,2,0,12,0,0,0,0,0,0,4.169925001,-0.622757859,44.24,44.24,-5.872923426,145.3315145,0,3.770493151
833,CCn1ncc(/C=N/NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1C,Test,0,498.29,6.884158577,16,36.5,8,2,11,4,1,0,18,25.58139535,32.55813953,9.302325581,2.325581395,30.23255814,9,7,1,1,0,0,1,5,0,1,0,0,0,13.5371597,7.290465423,6.069935227,7.250285309,2.447542583,3.626883848,7,36.90153865,41.62051201,6.475537673,-13.75,3,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,17,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,2,3,3,0,1,0,0,0,0,0,1,1,1,0,0,3.009416592,0.293829295,0.505125842,1.036865715,0,-3.495290349,0.284310817,0,-46.16802697,0.600068618,0,3.721233969,1.300984075,0,168.4966601,1,1,1,0,1,2,0,6,1,0,1,1,0,0,0.293829295,1.036865715,-3.495290349,-0.010269376,0.600068618,0,11.98944299,-8.082763331,1.614682517,0.293829295,0.505125842,1.036865715,0,-3.495290349,0.294580193,-6.915086018,0,2.710287344,3.721233969,0,11.20453495,0,13.57767383,18,19,0,439,0,0,0,74,0,0,326,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,5,1,0,2,0,10,11,1,0,23,0,1,0,0,8,9,1,0,19,0,1,0,2,0,0,2,22,9,5,2,0,15,0,2,0,0,4,0,0,2,18,4,2,0,13,0,2,0,4,0,2,0,14,6,6,3,0,11,0,0,0,4,0,0,2,10,5,2,0,11,0,0,2,4,0,2,0,7,3,1,0,10,0,0,0,9,0,3,2,1,0,12,0,0,7,0,0,6,2,0,0,15,0,0,4,0,0,0,3,-0.030974979,59.28,59.28,-5.039668784,270.840643,17.88822857,4.097337152
838,CCOC(=O)NC(Nc1ccc(C)cn1)(C(F)(F)F)C(F)(F)F,Test,0,345.28,6.968016638,9,27,5,1,13,3,2,0,11,36.11111111,33.33333333,8.333333333,5.555555556,16.66666667,6,6,1,1,0,0,1,6,0,0,1,0,91.24083694,7.122283504,5.648839584,4.436777889,7.592206361,2.446973206,3.056608638,8,20.95961337,25.02351348,5.201647545,-7.25,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,11,2,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,3,4,0,1,0,3,0,1,0,1,0,1,0,1,0,0,0,0,2.783537552,-0.402371712,0,3.259732064,0,-1.873368817,-0.19391879,0,-16.56580711,2.02807894,0,3.440173296,0,0,78.93725057,1,0,3,0,1,2,0,3,2,0,0,0,0,1,-0.402371712,0.924997402,-1.873368817,-0.720325491,0.812180414,0,13.15620843,-5.912125496,1.550011914,-0.402371712,0,1.261117331,0,-1.873368817,0.526406702,-4.741556122,0,0,3.440173296,0,11.20259579,4.13409822,13.15620843,8,24,0,66,0,2,0,60,0,0,48,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,3,0,0,0,10,7,1,0,6,2,2,0,1,6,8,3,0,6,0,0,0,12,0,0,0,0,7,5,5,0,12,0,1,2,0,0,0,0,0,9,5,2,0,6,0,0,0,6,0,12,0,0,8,2,2,0,18,0,0,2,0,0,0,0,0,2,4,0,12,0,0,0,0,0,0,0,4,1,2,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0.535719925,63.25,63.25,-3.96422642,178.7125255,36.02150137,3.940832727
845,Cn1nc(Oc2ncc(C(F)(F)F)cc2Cl)cc1C(F)(F)F,Test,0,345.65,7.682058695,8,28.5,2,0,6,3,1,1,11,21.42857143,39.28571429,10.71428571,3.571428571,25,3,6,2,2,0,0,2,11,0,1,1,0,78.12777778,7.299432245,5.80099759,4.507171235,7.55407855,3.266473143,3.187889843,10.5,16.87781914,22.93075403,5.504598949,-4.5,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,9,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.039156861,0,0,1.5853175,0,0,-3.688058233,0,-9.301244204,0,0,6.774650849,0.521152211,0,75.04482023,0,0,3,0,0,5,0,2,0,0,0,1,0,1,0,0.453197397,0,-1.109396836,0,0,12.43379043,-4.652058527,1.039156861,0,0,0.579046162,0,0,-0.484730411,-4.649185677,0,0,3.438250622,0,0,4.891110166,12.58114965,9,7,0,105,14,0,0,33,3,0,111,39,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,5,2,0,1,0,10,8,2,0,6,0,2,0,0,6,5,3,0,9,0,1,0,3,1,0,0,0,5,3,3,0,9,3,1,0,0,6,0,0,0,0,4,1,0,3,1,1,0,0,0,3,0,0,6,5,0,0,3,1,0,0,0,0,0,3,0,2,0,0,6,2,0,0,3,0,0,0,3,1,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,3.584962501,-0.492911522,39.94,39.94,-5.228464619,134.2091045,0,3.934433347
846,CS(=O)(=O)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,Test,0,458.52,7.486774671,9,37,3,2,24,2,2,1,11,44.44444444,35.18518519,3.703703704,3.703703704,11.11111111,13,6,3,1,0,0,2,17,1,0,3,0,306.7491672,10.23306492,7.84866404,10.37281511,13.0089919,5.498709586,3.831252045,9,34.80484201,26.99465893,5.165753716,-10.25,2,4,0,4,0,1,6,3,3,0,0,0,0,0,0,0,1,0,0,2,0,0,10,0,4,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,6,0,2,0,0,2,0,0,0,0,0,0,0,1.156787131,4.770006779,0,1.702050271,0,0,-2.635380979,0,-9.885771658,0,3.300451305,0,0,0,78.59148626,9,0,3,0,0,3,0,3,0,2,0,0,0,0,-0.009384251,0.140976149,0,-1.305084905,0,1.41627708,13.09858104,-4.86348833,1.156787131,0.8725137,0,0.780537061,0,0,-0.025211168,-0.158794997,0,0,0,0,11.72059436,0,13.09858104,5,18,6,102,0,2,0,156,0,72,66,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,5,0,1,0,0,26,6,2,2,6,0,2,0,1,6,6,4,2,12,0,0,0,0,0,0,0,0,21,6,4,1,12,0,0,0,0,0,0,0,0,0,4,2,2,18,0,1,0,0,0,0,0,0,20,2,4,1,0,0,0,0,6,0,0,0,9,2,2,2,12,0,0,2,0,0,0,0,15,2,4,1,12,0,0,0,0,0,0,2,2,2,18,0,0,0,0,0,2,3,4,2,12,0,0,0,0,0,0,3.169925001,-0.627285877,40.62,49,-5.480786671,138.7165062,0,3.792802326
848,O=C(OCC(F)(F)F)[C@H](O)[C@@H](O)C(=O)OCC(F)(F)F,Test,0,314.16,7.042743573,10,21,7,2,8,0,6,0,12,28.57142857,28.57142857,0,21.42857143,21.42857143,6,0,0,0,0,0,0,0,0,0,0,0,0,5.323840255,2.883573397,3.335451231,5.25015155,1.153146131,2.924931472,3,16.76269964,19.40655849,4.068498229,-10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,-4.207912572,0,0,-5.614659864,-4.08558579,0,0,-9.839036456,0,0,0,0,0,69.91820375,2,0,0,2,2,0,0,2,0,0,0,0,2,2,-2.103956286,0,-2.042792895,0,0,0,11.65303396,-4.919518228,0,-2.103956286,0,0,-2.807329932,-2.042792895,0,-4.919518228,0,0,0,8.90893424,10.77454235,3.481018873,11.65303396,0,0,0,0,0,55,0,222,0,0,111,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,4,0,10,0,6,0,0,0,2,6,0,8,0,0,0,0,0,0,0,5,6,0,4,0,8,0,6,0,0,0,0,0,4,0,0,0,0,4,0,6,0,0,0,0,4,6,0,0,2,0,6,0,6,0,0,0,0,0,0,6,0,0,4,0,6,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1.584962501,0.70505536,93.06,93.06,-1.564778873,247.4169958,85.36668632,4.032751772
850,FC(F)(F)c1cc(NC(=S)NC(c2ccccc2)c2ccccc2)cc(C(F)(F)F)c1,Test,0,454.47,7.196190707,7,43,4,1,16,2,0,1,9,34.04255319,46.80851064,4.255319149,0,12.76595745,3,6,3,3,0,0,3,18,0,0,3,0,352.6277833,10.17512186,8.067834902,7.055646154,11.22833495,5.759305301,3.999043302,19.5,25.92470061,36.83170268,8.228457924,0.5,2,1,0,0,0,0,18,13,5,0,0,0,0,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19.4626844,-0.462698806,-0.120226757,-1.624207009,0,-9.882241754,5.429540816,0,0,0,0,78.4962194,0,0,13,1,1,5,0,2,2,0,0,0,0,0,0,0.067855358,-0.120226757,-1.421024308,2.457228364,0,13.08270323,-4.941120877,0,0,0,1.832651401,-0.462698806,-0.120226757,0.817474805,-4.941120877,0,0,0,0,0,0,13.08270323,2,0,4,72,0,0,0,0,0,42,66,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,0,1,0,0,29,4,0,0,6,1,0,2,0,6,8,0,2,12,0,0,0,0,0,0,0,0,20,11,0,4,12,0,0,0,0,0,0,0,0,0,8,0,6,12,0,0,0,6,0,0,0,0,20,7,0,7,6,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,6,0,0,6,25,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,24,0,0,0,0,0,0,4.321928095,0.256925208,24.06,56.15,-7.154501006,125.782181,36.02150137,3.689003814
855,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CN(Cc1ccccc1)C2,Test,0,456.47,6.581730238,7,42,3,1,22,2,1,0,9,40.74074074,42.59259259,3.703703704,1.851851852,11.11111111,10,8,4,2,0,0,3,21,1,0,3,0,362.6729078,11.60590403,8.859500755,8.717517569,11.88808835,6.188446598,4.236601764,13.5,31.7986244,32.02428055,6.894482004,-7.25,2,2,0,2,0,1,12,8,4,1,0,0,0,1,0,0,1,0,0,2,0,0,9,0,2,0,0,5,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,4.544198278,0,11.06978075,0,-0.794523011,-2.317782008,0,-9.899518172,0,3.662672582,0,0,0,78.55672595,7,0,8,0,1,4,0,3,0,2,0,0,0,0,0.315086294,0.039348142,-0.794523011,-1.472498692,0,1.361852797,13.09278766,-4.975804827,0,0.86677131,0,2.05211906,0,-0.794523011,1.208313923,0.052091482,0,0,0,0,12.76177896,0,13.09278766,5,9,0,102,0,0,0,36,0,0,66,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,33,5,1,0,6,0,1,0,0,6,7,4,0,12,0,0,0,0,0,0,0,0,21,8,4,0,12,0,0,0,0,0,0,0,0,0,4,4,0,18,0,1,0,0,0,0,0,0,24,2,2,0,0,0,0,0,6,0,0,6,9,2,0,0,12,0,0,1,0,0,0,0,15,4,1,0,12,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,8,4,2,0,12,0,0,0,0,0,0,3.807354922,-0.712424508,23.55,23.55,-6.234327612,121.1542344,0,3.776858764
